Recency,Frequency,AOV,Monetary,Avg_Order_Gap,Predicted_AOV,Predicted_LTV,LTV_Segment
73,1,305.54,305.54,73.0,307.0156,307.0155944824219,High Value
72,4,1654.4125,6617.65,18.0,1611.4065,6445.6259765625,High Value
67,1,338.71000000000004,338.71000000000004,67.0,336.5797,336.5797119140625,High Value
64,6,193.13166666666666,1158.79,10.666666666666666,191.37216,1148.2329711914062,High Value
17,2,264.705,529.41,8.5,265.75662,531.5132446289062,High Value
23,12,333.9116666666667,4006.9400000000005,1.9166666666666667,330.87363,3970.4835205078125,High Value
32,15,460.7626666666667,6911.4400000000005,2.1333333333333333,472.79553,7091.9329833984375,High Value
45,4,245.465,981.86,11.25,238.90378,955.6151123046875,High Value
16,2,107.74,215.48,8.0,111.30862,222.6172332763672,High Value
40,1,215.08,215.08,40.0,215.17805,215.1780548095703,High Value
3,13,398.5015384615385,5180.52,0.23076923076923078,398.1052,5175.367523193359,High Value
237,1,314.45,314.45,237.0,315.3957,315.39569091796875,High Value
75,1,400.68100000000004,400.68100000000004,75.0,403.57892,403.57891845703125,High Value
4,2,540.3100000000001,1080.6200000000001,2.0,542.9196,1085.8392333984375,High Value
3,4,465.8675,1863.47,0.75,475.43588,1901.7435302734375,High Value
361,1,365.27,365.27,361.0,368.43594,368.4359436035156,High Value
59,4,148.225,592.9,14.75,147.75769,591.03076171875,High Value
23,1,405.71,405.71,23.0,406.48874,406.4887390136719,High Value
31,4,190.345,761.38,7.75,191.6773,766.709228515625,High Value
55,4,134.26500000000001,537.0600000000001,13.75,136.78084,547.1233520507812,High Value
25,1,394.38,394.38,25.0,391.83844,391.83843994140625,High Value
45,2,332.13,664.26,22.5,330.69257,661.3851318359375,High Value
89,5,452.524,2262.62,17.8,449.47763,2247.388153076172,High Value
2,18,1171.461111111111,21086.3,0.1111111111111111,1150.8843,20715.9169921875,High Value
89,1,547.02,547.02,89.0,546.37714,546.3771362304688,High Value
19,2,345.17,690.34,9.5,345.17813,690.3562622070312,High Value
79,1,159.0,159.0,79.0,157.9129,157.91290283203125,High Value
171,3,354.25,1062.75,57.0,358.04025,1074.1207580566406,High Value
81,1,242.35,242.35,81.0,241.47891,241.47891235351562,High Value
267,1,914.9300000000001,914.9300000000001,267.0,911.5838,911.5838012695312,High Value
235,2,152.125,304.25,117.5,160.07396,320.1479187011719,High Value
30,7,440.6685714285714,3084.68,4.285714285714286,432.95865,3030.7105407714844,High Value
37,3,288.2866666666667,864.8600000000001,12.333333333333334,287.276,861.8280029296875,High Value
318,1,846.72,846.72,318.0,848.4328,848.4328002929688,High Value
57,4,323.825,1295.3,14.25,323.33792,1293.3516845703125,High Value
45,5,219.26399999999998,1096.32,9.0,223.44595,1117.2297668457031,High Value
203,3,85.04,255.12,67.66666666666667,84.9787,254.93609619140625,High Value
225,1,314.22,314.22,225.0,315.3957,315.39569091796875,High Value
87,2,505.3,1010.6,43.5,500.95312,1001.90625,High Value
190,2,271.015,542.03,95.0,267.2555,534.510986328125,High Value
44,4,247.72,990.88,11.0,238.90378,955.6151123046875,High Value
71,3,178.89333333333335,536.6800000000001,23.666666666666668,182.2341,546.7023010253906,High Value
41,5,173.462,867.31,8.2,171.10999,855.5499267578125,High Value
78,1,432.2,432.2,78.0,430.06998,430.0699768066406,High Value
57,2,207.1,414.2,28.5,208.34866,416.69732666015625,High Value
24,2,1859.4,3718.8,12.0,1849.8328,3699.66552734375,High Value
10,13,200.6053846153846,2607.87,0.7692307692307693,197.92645,2573.0438842773438,High Value
8,7,514.7442857142858,3603.21,1.1428571428571428,519.9445,3639.6116333007812,High Value
34,2,204.55,409.1,17.0,204.35095,408.701904296875,High Value
212,2,761.375,1522.75,106.0,752.75287,1505.5057373046875,High Value
24,3,471.22,1413.66,8.0,465.49893,1396.4967956542969,High Value
170,1,114.56,114.56,170.0,116.91713,116.91712951660156,Medium Value
62,1,152.94,152.94,62.0,156.54092,156.54092407226562,High Value
53,5,360.014,1800.0700000000002,10.6,359.77475,1798.8737487792969,High Value
261,2,194.72,389.44,130.5,193.67607,387.3521423339844,High Value
67,2,1841.93,3683.86,33.5,1843.1426,3686.28515625,High Value
17,8,327.48875,2619.91,2.125,310.12256,2480.98046875,High Value
267,1,752.4300000000001,752.4300000000001,267.0,751.3209,751.3209228515625,High Value
177,1,46.95,46.95,177.0,49.58106,49.581058502197266,Low Value
45,5,1040.702,5203.51,9.0,1037.8123,5189.061279296875,High Value
51,1,1035.45,1035.45,51.0,1045.6205,1045.6204833984375,High Value
17,4,186.7075,746.83,4.25,189.66927,758.6770629882812,High Value
9,9,605.2222222222222,5447.0,1.0,596.29974,5366.697692871094,High Value
74,7,123.12714285714286,861.89,10.571428571428571,131.33162,919.3213348388672,High Value
71,2,333.825,667.65,35.5,330.69257,661.3851318359375,High Value
353,1,1141.24,1141.24,353.0,1140.8381,1140.838134765625,High Value
3,5,285.848,1429.24,0.6,289.27066,1446.3533020019531,High Value
117,1,411.7,411.7,117.0,412.1202,412.1202087402344,High Value
373,1,357.95,357.95,373.0,359.23264,359.2326354980469,High Value
197,1,559.87,559.87,197.0,561.5938,561.5938110351562,High Value
177,1,810.6000000000001,810.6000000000001,177.0,806.429,806.4290161132812,High Value
100,1,566.38,566.38,100.0,561.5938,561.5938110351562,High Value
21,3,503.1933333333333,1509.58,7.0,511.55008,1534.6502380371094,High Value
340,1,168.3,168.3,340.0,166.84239,166.84239196777344,High Value
6,5,314.162,1570.81,1.2,316.01764,1580.0881958007812,High Value
31,2,411.985,823.97,15.5,414.03268,828.0653686523438,High Value
170,1,142.5,142.5,170.0,140.70451,140.7045135498047,Medium Value
122,1,302.25,302.25,122.0,306.6955,306.69549560546875,High Value
22,10,224.89900000000003,2248.9900000000002,2.2,230.27635,2302.7635192871094,High Value
10,4,332.1375,1328.55,2.5,328.6477,1314.5908203125,High Value
269,1,301.9,301.9,269.0,306.6955,306.69549560546875,High Value
23,3,199.4,598.2,7.666666666666667,198.82114,596.4634094238281,High Value
127,1,233.22,233.22,127.0,231.75398,231.7539825439453,High Value
26,3,1786.8766666666668,5360.63,8.666666666666666,1736.4177,5209.253173828125,High Value
139,1,361.21999999999997,361.21999999999997,139.0,362.9689,362.9689025878906,High Value
214,6,105.37833333333333,632.27,35.666666666666664,107.54082,645.2449035644531,High Value
38,4,640.0,2560.0,9.5,636.955,2547.820068359375,High Value
106,2,353.285,706.57,53.0,347.82855,695.6571044921875,High Value
18,2,308.13,616.26,9.0,309.20764,618.415283203125,High Value
3,2,137.07500000000002,274.15000000000003,1.5,136.48573,272.9714660644531,High Value
331,1,226.37,226.37,331.0,228.27657,228.2765655517578,High Value
64,8,367.36375,2938.91,8.0,374.8706,2998.96484375,High Value
120,3,447.2166666666667,1341.65,40.0,443.85568,1331.5670471191406,High Value
35,1,328.15,328.15,35.0,326.68396,326.6839599609375,High Value
218,1,404.40000000000003,404.40000000000003,218.0,403.57892,403.57891845703125,High Value
172,2,519.23,1038.46,86.0,515.1179,1030.23583984375,High Value
72,5,74.73,373.65000000000003,14.4,79.601974,398.00987243652344,High Value
1,2,163.375,326.75,0.5,165.65688,331.3137512207031,High Value
196,1,207.50000000000003,207.50000000000003,196.0,207.96376,207.96376037597656,High Value
128,3,142.89333333333335,428.68000000000006,42.666666666666664,139.35406,418.06219482421875,High Value
47,3,198.08,594.24,15.666666666666666,197.64632,592.9389495849609,High Value
6,14,222.21142857142857,3110.96,0.42857142857142855,226.90154,3176.6214904785156,High Value
14,6,640.7033333333333,3844.2199999999993,2.3333333333333335,643.6127,3861.676025390625,High Value
18,3,83.97,251.91,6.0,83.15239,249.45716857910156,High Value
28,7,227.6,1593.2,4.0,222.61913,1558.3338775634766,High Value
8,22,1210.3090909090909,26626.8,0.36363636363636365,1191.7435,26218.357666015625,High Value
37,1,151.05,151.05,37.0,156.54092,156.54092407226562,High Value
157,1,214.79999999999998,214.79999999999998,157.0,215.17805,215.1780548095703,High Value
284,1,109.95,109.95,284.0,110.21234,110.21234130859375,Medium Value
107,1,549.07,549.07,107.0,546.37714,546.3771362304688,High Value
25,4,492.9675,1971.87,6.25,502.6618,2010.647216796875,High Value
75,4,80.6025,322.41,18.75,84.39243,337.5697326660156,High Value
16,2,185.23999999999998,370.47999999999996,8.0,183.71915,367.43829345703125,High Value
158,1,101.10000000000001,101.10000000000001,158.0,100.37126,100.37126159667969,Medium Value
44,1,575.41,575.41,44.0,575.247,575.2470092773438,High Value
11,2,443.825,887.65,5.5,428.8026,857.605224609375,High Value
32,7,209.92142857142858,1469.45,4.571428571428571,210.19133,1471.3393096923828,High Value
291,1,53.5,53.5,291.0,49.58106,49.581058502197266,Low Value
21,4,279.1175,1116.47,5.25,277.8445,1111.3780517578125,High Value
333,1,153.9,153.9,333.0,156.54092,156.54092407226562,High Value
18,2,247.22,494.44,9.0,248.23566,496.4713134765625,High Value
4,23,290.24826086956523,6675.71,0.17391304347826086,313.67947,7214.627899169922,High Value
63,2,197.9,395.8,31.5,198.61703,397.23406982421875,High Value
198,3,70.59,211.77,66.0,71.06466,213.19397735595703,High Value
33,3,219.62666666666667,658.88,11.0,222.32712,666.9813537597656,High Value
1,4,506.875,2027.5,0.25,504.00674,2016.0269775390625,High Value
7,9,194.54666666666668,1750.92,0.7777777777777778,202.02948,1818.2653198242188,High Value
5,6,585.4216666666667,3512.5300000000007,0.8333333333333334,584.3701,3506.220703125,High Value
10,4,224.165,896.66,2.5,233.09166,932.3666381835938,High Value
32,5,146.954,734.77,6.4,146.08818,730.4409027099609,High Value
53,1,109.36000000000001,109.36000000000001,53.0,110.21234,110.21234130859375,Medium Value
12,2,353.52,707.04,6.0,347.82855,695.6571044921875,High Value
18,9,171.1577777777778,1540.42,2.0,168.27888,1514.5099639892578,High Value
19,1,327.3,327.3,19.0,326.68396,326.6839599609375,High Value
37,2,402.245,804.49,18.5,402.4803,804.9605712890625,High Value
2,2,248.715,497.43,1.0,248.23566,496.4713134765625,High Value
18,3,517.8866666666667,1553.6599999999999,6.0,511.55008,1534.6502380371094,High Value
82,4,330.14,1320.56,20.5,328.97095,1315.8837890625,High Value
33,2,183.965,367.93,16.5,183.71915,367.43829345703125,High Value
66,2,236.51500000000001,473.03000000000003,33.0,234.52238,469.0447692871094,High Value
9,2,493.505,987.01,4.5,492.68085,985.3616943359375,High Value
267,1,676.2,676.2,267.0,678.74286,678.7428588867188,High Value
247,3,120.98333333333333,362.95,82.33333333333333,125.21486,375.6445770263672,High Value
4,4,539.35,2157.4,1.0,530.7925,2123.169921875,High Value
61,1,1780.59,1780.59,61.0,1794.3323,1794.332275390625,High Value
75,2,334.18,668.36,37.5,336.81778,673.6355590820312,High Value
90,2,292.25,584.5,45.0,296.5753,593.1505737304688,High Value
60,3,185.29666666666665,555.89,20.0,185.66693,557.0007934570312,High Value
29,2,158.6,317.2,14.5,162.51843,325.036865234375,High Value
323,1,94.36,94.36,323.0,91.22774,91.22773742675781,Medium Value
53,4,345.5175,1382.07,13.25,352.28107,1409.124267578125,High Value
270,1,221.19,221.19,270.0,221.06795,221.0679473876953,High Value
2,13,234.32384615384615,3046.21,0.15384615384615385,241.5537,3140.198043823242,High Value
57,5,311.068,1555.34,11.4,302.72296,1513.6148071289062,High Value
61,5,297.38,1486.9,12.2,297.31406,1486.5702819824219,High Value
154,2,852.9,1705.8,77.0,860.9646,1721.92919921875,High Value
19,2,204.285,408.57,9.5,204.35095,408.701904296875,High Value
95,1,303.93,303.93,95.0,306.6955,306.69549560546875,High Value
1,12,341.52666666666664,4098.32,0.08333333333333333,331.09592,3973.1510009765625,High Value
265,2,149.8,299.6,132.5,156.6621,313.3241882324219,High Value
312,1,177.5,177.5,312.0,179.13272,179.13272094726562,High Value
70,1,443.05,443.05,70.0,442.63553,442.6355285644531,High Value
302,2,83.625,167.25,151.0,82.88914,165.7782745361328,High Value
19,1,163.07,163.07,19.0,163.96329,163.96328735351562,High Value
13,10,212.69299999999998,2126.93,1.3,211.02403,2110.2403259277344,High Value
36,5,405.776,2028.88,7.2,414.7315,2073.6575317382812,High Value
19,2,107.325,214.65,9.5,111.30862,222.6172332763672,High Value
54,1,151.83,151.83,54.0,156.54092,156.54092407226562,High Value
57,1,262.2,262.2,57.0,258.93274,258.9327392578125,High Value
22,2,63.125,126.25,11.0,68.82503,137.65005493164062,Medium Value
44,1,210.35,210.35,44.0,211.8764,211.87640380859375,High Value
27,3,350.4666666666667,1051.4,9.0,354.98502,1064.9550476074219,High Value
45,3,225.09,675.27,15.0,224.01361,672.0408325195312,High Value
113,6,162.03833333333333,972.23,18.833333333333332,157.68332,946.0999145507812,High Value
17,51,680.086274509804,34684.4,0.3333333333333333,688.2223,35099.33679199219,High Value
25,1,346.12,346.12,25.0,344.75745,344.7574462890625,High Value
191,1,133.56,133.56,191.0,136.45596,136.45596313476562,Medium Value
302,1,302.7,302.7,302.0,306.6955,306.69549560546875,High Value
2,10,190.825,1908.25,0.2,195.91977,1959.1976928710938,High Value
263,2,120.53,241.06,131.5,123.75073,247.50146484375,High Value
106,1,284.55,284.55,106.0,282.58545,282.58544921875,High Value
57,1,300.85,300.85,57.0,302.57513,302.57513427734375,High Value
213,3,214.26999999999998,642.81,71.0,222.32712,666.9813537597656,High Value
64,1,287.4,287.4,64.0,282.58545,282.58544921875,High Value
28,1,184.26,184.26,28.0,186.1378,186.13780212402344,High Value
29,7,217.46428571428572,1522.25,4.142857142857143,217.21013,1520.4709014892578,High Value
6,5,159.67000000000002,798.3500000000001,1.2,162.51675,812.5837707519531,High Value
8,5,728.134,3640.67,1.6,719.8499,3599.2495727539062,High Value
67,2,190.6,381.2,33.5,189.14769,378.2953796386719,High Value
2,3,205.59666666666666,616.79,0.6666666666666666,199.51207,598.5362091064453,High Value
46,4,163.6675,654.67,11.5,165.35768,661.4307250976562,High Value
34,1,230.51,230.51,34.0,231.75398,231.7539825439453,High Value
136,1,259.01,259.01,136.0,258.93274,258.9327392578125,High Value
198,1,188.89000000000001,188.89000000000001,198.0,186.1378,186.13780212402344,High Value
198,2,353.845,707.69,99.0,347.82855,695.6571044921875,High Value
150,1,311.92,311.92,150.0,312.2057,312.2056884765625,High Value
88,1,266.97,266.97,88.0,266.11108,266.111083984375,High Value
45,2,3.45,6.9,22.5,13.3916645,26.783329010009766,Low Value
64,7,263.0257142857143,1841.18,9.142857142857142,264.447,1851.1289367675781,High Value
99,5,431.674,2158.37,19.8,442.8683,2214.3414306640625,High Value
218,1,208.36,208.36,218.0,207.96376,207.96376037597656,High Value
3,18,193.48555555555558,3482.7400000000002,0.16666666666666666,204.08159,3673.4685974121094,High Value
28,3,271.5733333333333,814.72,9.333333333333334,274.64227,823.9268188476562,High Value
178,1,151.42,151.42,178.0,156.54092,156.54092407226562,High Value
74,3,45.333333333333336,136.0,24.666666666666668,55.20759,165.62276458740234,High Value
21,4,355.6,1422.4,5.25,357.94724,1431.7889404296875,High Value
20,3,438.2266666666667,1314.68,6.666666666666667,440.42346,1321.2703857421875,High Value
34,7,229.06571428571428,1603.46,4.857142857142857,222.70744,1558.9521026611328,High Value
74,1,74.9,74.9,74.0,76.71198,76.71198272705078,Medium Value
24,4,162.6075,650.43,6.0,165.35768,661.4307250976562,High Value
52,4,190.5975,762.39,13.0,191.6773,766.709228515625,High Value
275,1,223.95000000000002,223.95000000000002,275.0,225.15872,225.15872192382812,High Value
165,3,105.37,316.11,55.0,108.318886,324.95665740966797,High Value
7,7,267.35714285714283,1871.4999999999998,1.0,264.32788,1850.295166015625,High Value
88,4,136.075,544.3,22.0,137.0693,548.2772216796875,High Value
64,7,356.3514285714286,2494.46,9.142857142857142,352.69153,2468.8406982421875,High Value
25,3,110.33333333333333,331.0,8.333333333333334,115.38328,346.1498336791992,High Value
10,2,150.415,300.83,5.0,156.6621,313.3241882324219,High Value
76,1,769.29,769.29,76.0,766.86053,766.8605346679688,High Value
16,1,220.62,220.62,16.0,221.06795,221.0679473876953,High Value
192,1,139.35,139.35,192.0,140.70451,140.7045135498047,Medium Value
174,2,202.15,404.3,87.0,203.92609,407.8521728515625,High Value
77,1,363.65,363.65,77.0,362.9689,362.9689025878906,High Value
33,3,166.26666666666668,498.80000000000007,11.0,161.64615,484.9384460449219,High Value
47,1,731.5,731.5,47.0,729.935,729.9349975585938,High Value
80,4,337.9075,1351.63,20.0,345.83698,1383.347900390625,High Value
297,1,826.53,826.53,297.0,821.8848,821.8848266601562,High Value
3,3,228.13666666666666,684.41,1.0,228.36153,685.0845794677734,High Value
9,3,533.1733333333333,1599.52,3.0,539.0832,1617.2495727539062,High Value
50,6,494.2816666666667,2965.69,8.333333333333334,493.96054,2963.7632446289062,High Value
161,2,50.485,100.97,80.5,49.82175,99.64350128173828,Medium Value
360,2,182.725,365.45,180.0,183.71915,367.43829345703125,High Value
5,6,66.81,400.86,0.8333333333333334,73.48752,440.92510986328125,High Value
107,4,357.9825,1431.93,26.75,360.61148,1442.4459228515625,High Value
25,1,484.38,484.38,25.0,483.98145,483.9814453125,High Value
32,1,777.6,777.6,32.0,772.5843,772.5842895507812,High Value
20,2,45.150000000000006,90.30000000000001,10.0,44.742428,89.48485565185547,Medium Value
297,1,363.7,363.7,297.0,362.9689,362.9689025878906,High Value
372,1,248.1,248.1,372.0,245.56046,245.56045532226562,High Value
22,3,316.75333333333333,950.26,7.333333333333333,317.132,951.3959655761719,High Value
